"Date","Words","SRPVS","Market"
2018-11-17,"('deal', 'shop')",741076,"en-GB"
2018-11-17,"('deal', 'great')",896885,"en-GB"
2018-11-17,"('deal', 'confidence')",659243,"en-GB"
2018-11-17,"('shop', 'great')",835490,"en-GB"
2018-11-17,"('shop', 'confidence')",659968,"en-GB"
2018-11-17,"('great', 'confidence')",657601,"en-GB"
2018-11-17,"('ebay', 'deal', 'shop')",665695,"en-GB"
2018-11-17,"('ebay', 'deal', 'great')",685670,"en-GB"
2018-11-17,"('ebay', 'deal', 'confidence')",657794,"en-GB"
2018-11-17,"('ebay', 'shop', 'great')",671523,"en-GB"
2018-11-17,"('ebay', 'shop', 'confidence')",657828,"en-GB"
2018-11-17,"('ebay', 'great', 'confidence')",655482,"en-GB"
2018-11-17,"('deal', 'shop', 'great')",691467,"en-GB"
2018-11-17,"('deal', 'shop', 'confidence')",657971,"en-GB"
2018-11-17,"('deal', 'great', 'confidence')",655675,"en-GB"
2018-11-17,"('shop', 'great', 'confidence')",655822,"en-GB"
2018-11-17,"('ebay', 'deal', 'shop', 'great')",662568,"en-GB"
2018-11-17,"('ebay', 'deal', 'shop', 'confidence')",657700,"en-GB"
2018-11-17,"('ebay', 'deal', 'great', 'confidence')",655386,"en-GB"
2018-11-17,"('ebay', 'shop', 'great', 'confidence')",655341,"en-GB"
2018-11-17,"('deal', 'shop', 'great', 'confidence')",655418,"en-GB"
2018-11-17,"('ebay', 'deal', 'shop', 'great', 'confidence')",655320,"en-GB"
2018-11-17,"('game',)",901634,"en-GB"
2018-11-17,"('play',)",596992,"en-GB"
2018-11-17,"('online',)",2524945,"en-GB"
2018-11-17,"('fun',)",339962,"en-GB"
2018-11-17,"('player',)",242030,"en-GB"
2018-11-17,"('game', 'play')",329827,"en-GB"
2018-11-17,"('game', 'online')",343463,"en-GB"
2018-11-17,"('game', 'fun')",112591,"en-GB"
2018-11-17,"('game', 'player')",100204,"en-GB"
2018-11-17,"('play', 'online')",226283,"en-GB"
2018-11-17,"('play', 'fun')",87168,"en-GB"
2018-11-17,"('play', 'player')",78301,"en-GB"
2018-11-17,"('online', 'fun')",99636,"en-GB"
2018-11-17,"('online', 'player')",66509,"en-GB"
2018-11-17,"('fun', 'player')",16945,"en-GB"
2018-11-17,"('game', 'play', 'online')",189518,"en-GB"
2018-11-17,"('game', 'play', 'fun')",72893,"en-GB"
2018-11-17,"('game', 'play', 'player')",54026,"en-GB"
2018-11-17,"('game', 'online', 'fun')",62447,"en-GB"
2018-11-17,"('game', 'online', 'player')",39241,"en-GB"
2018-11-17,"('game', 'fun', 'player')",14494,"en-GB"
2018-11-17,"('play', 'online', 'fun')",48589,"en-GB"
2018-11-17,"('play', 'online', 'player')",33094,"en-GB"
2018-11-17,"('play', 'fun', 'player')",12549,"en-GB"
2018-11-17,"('online', 'fun', 'player')",9455,"en-GB"
2018-11-17,"('game', 'play', 'online', 'fun')",46266,"en-GB"
2018-11-17,"('game', 'play', 'online', 'player')",29483,"en-GB"
2018-11-17,"('game', 'play', 'fun', 'player')",11881,"en-GB"
2018-11-17,"('game', 'online', 'fun', 'player')",9057,"en-GB"
2018-11-17,"('play', 'online', 'fun', 'player')",8411,"en-GB"
2018-11-17,"('game', 'play', 'online', 'fun', 'player')",8247,"en-GB"
2018-11-17,"('window',)",428817,"en-GB"
2018-11-17,"('microsoft',)",295578,"en-GB"
2018-11-17,"('update',)",572844,"en-GB"
2018-11-17,"('app',)",394979,"en-GB"
2018-11-17,"('version',)",320677,"en-GB"
2018-11-17,"('window', 'microsoft')",155525,"en-GB"
2018-11-17,"('window', 'update')",41351,"en-GB"
2018-11-17,"('window', 'app')",128876,"en-GB"
2018-11-17,"('window', 'version')",58943,"en-GB"
2018-11-17,"('microsoft', 'update')",14673,"en-GB"
2018-11-17,"('microsoft', 'app')",108119,"en-GB"
2018-11-17,"('microsoft', 'version')",57509,"en-GB"
2018-11-17,"('update', 'app')",38665,"en-GB"
2018-11-17,"('update', 'version')",30154,"en-GB"
2018-11-17,"('app', 'version')",30276,"en-GB"
2018-11-17,"('window', 'microsoft', 'update')",11985,"en-GB"
2018-11-17,"('window', 'microsoft', 'app')",99944,"en-GB"
2018-11-17,"('window', 'microsoft', 'version')",20823,"en-GB"
2018-11-17,"('window', 'update', 'app')",5507,"en-GB"
2018-11-17,"('window', 'update', 'version')",11073,"en-GB"
2018-11-17,"('window', 'app', 'version')",10743,"en-GB"
2018-11-17,"('microsoft', 'update', 'app')",2721,"en-GB"
2018-11-17,"('microsoft', 'update', 'version')",5411,"en-GB"
2018-11-17,"('microsoft', 'app', 'version')",8943,"en-GB"
2018-11-17,"('update', 'app', 'version')",6209,"en-GB"
2018-11-17,"('window', 'microsoft', 'update', 'app')",2482,"en-GB"
2018-11-17,"('window', 'microsoft', 'update', 'version')",4880,"en-GB"
2018-11-17,"('window', 'microsoft', 'app', 'version')",4611,"en-GB"
2018-11-17,"('window', 'update', 'app', 'version')",1630,"en-GB"
2018-11-17,"('microsoft', 'update', 'app', 'version')",586,"en-GB"
2018-11-17,"('window', 'microsoft', 'update', 'app', 'version')",549,"en-GB"
2018-11-17,"('property',)",224440,"en-GB"
2018-11-17,"('house',)",323998,"en-GB"
2018-11-17,"('sale',)",455711,"en-GB"
2018-11-17,"('agent',)",134872,"en-GB"
2018-11-17,"('estate',)",118691,"en-GB"
2018-11-17,"('property', 'house')",86227,"en-GB"
2018-11-17,"('property', 'sale')",102009,"en-GB"
2018-11-17,"('property', 'agent')",84090,"en-GB"
2018-11-17,"('property', 'estate')",81122,"en-GB"
2018-11-17,"('house', 'sale')",77877,"en-GB"
2018-11-17,"('house', 'agent')",53558,"en-GB"
2018-11-17,"('house', 'estate')",50581,"en-GB"
2018-11-17,"('sale', 'agent')",78591,"en-GB"
2018-11-17,"('sale', 'estate')",77141,"en-GB"
2018-11-17,"('agent', 'estate')",79430,"en-GB"
2018-11-17,"('property', 'house', 'sale')",62500,"en-GB"
2018-11-17,"('property', 'house', 'agent')",50535,"en-GB"
2018-11-17,"('property', 'house', 'estate')",45442,"en-GB"
2018-11-17,"('property', 'sale', 'agent')",74955,"en-GB"
2018-11-17,"('property', 'sale', 'estate')",71738,"en-GB"
2018-11-17,"('property', 'agent', 'estate')",74085,"en-GB"
2018-11-17,"('house', 'sale', 'agent')",47238,"en-GB"
2018-11-17,"('house', 'sale', 'estate')",43363,"en-GB"
2018-11-17,"('house', 'agent', 'estate')",44110,"en-GB"
2018-11-17,"('sale', 'agent', 'estate')",70180,"en-GB"
2018-11-17,"('property', 'house', 'sale', 'agent')",46044,"en-GB"
2018-11-17,"('property', 'house', 'sale', 'estate')",42053,"en-GB"
2018-11-17,"('property', 'house', 'agent', 'estate')",42440,"en-GB"
2018-11-17,"('property', 'sale', 'agent', 'estate')",68341,"en-GB"
2018-11-17,"('house', 'sale', 'agent', 'estate')",40926,"en-GB"
2018-11-17,"('property', 'house', 'sale', 'agent', 'estate')",39957,"en-GB"
2018-11-17,"('sky',)",149901,"en-GB"
2018-11-17,"('sport',)",834561,"en-GB"
2018-11-17,"('channel',)",400567,"en-GB"
2018-11-17,"('live',)",795980,"en-GB"
2018-11-17,"('broadband',)",80020,"en-GB"
2018-11-17,"('sky', 'sport')",81070,"en-GB"
2018-11-17,"('sky', 'channel')",33531,"en-GB"
2018-11-17,"('sky', 'live')",62264,"en-GB"
2018-11-17,"('sky', 'broadband')",12820,"en-GB"
2018-11-17,"('sport', 'channel')",41718,"en-GB"
2018-11-17,"('sport', 'live')",227877,"en-GB"
2018-11-17,"('sport', 'broadband')",22307,"en-GB"
2018-11-17,"('channel', 'live')",71749,"en-GB"
2018-11-17,"('channel', 'broadband')",2845,"en-GB"
2018-11-17,"('live', 'broadband')",5705,"en-GB"
2018-11-17,"('sky', 'sport', 'channel')",20950,"en-GB"
2018-11-17,"('sky', 'sport', 'live')",51555,"en-GB"
2018-11-17,"('sky', 'sport', 'broadband')",7056,"en-GB"
2018-11-17,"('sky', 'channel', 'live')",18897,"en-GB"
2018-11-17,"('sky', 'channel', 'broadband')",1523,"en-GB"
2018-11-17,"('sky', 'live', 'broadband')",4293,"en-GB"
2018-11-17,"('sport', 'channel', 'live')",25890,"en-GB"
2018-11-17,"('sport', 'channel', 'broadband')",1158,"en-GB"
2018-11-17,"('sport', 'live', 'broadband')",3583,"en-GB"
2018-11-17,"('channel', 'live', 'broadband')",589,"en-GB"
2018-11-17,"('sky', 'sport', 'channel', 'live')",15126,"en-GB"
2018-11-17,"('sky', 'sport', 'channel', 'broadband')",965,"en-GB"
2018-11-17,"('sky', 'sport', 'live', 'broadband')",3393,"en-GB"
2018-11-17,"('sky', 'channel', 'live', 'broadband')",258,"en-GB"
2018-11-17,"('sport', 'channel', 'live', 'broadband')",345,"en-GB"
2018-11-17,"('sky', 'sport', 'channel', 'live', 'broadband')",226,"en-GB"
2018-11-17,"('job',)",267949,"en-GB"
2018-11-17,"('apply',)",253208,"en-GB"
2018-11-17,"('hiring',)",72959,"en-GB"
2018-11-17,"('indeedcouk',)",65931,"en-GB"
2018-11-17,"('site',)",1020132,"en-GB"
2018-11-17,"('job', 'apply')",91052,"en-GB"
2018-11-17,"('job', 'hiring')",69267,"en-GB"
2018-11-17,"('job', 'indeedcouk')",65920,"en-GB"
2018-11-17,"('job', 'site')",103290,"en-GB"
2018-11-17,"('apply', 'hiring')",67040,"en-GB"
2018-11-17,"('apply', 'indeedcouk')",65920,"en-GB"
2018-11-17,"('apply', 'site')",83427,"en-GB"
2018-11-17,"('hiring', 'indeedcouk')",65919,"en-GB"
2018-11-17,"('hiring', 'site')",66596,"en-GB"
2018-11-17,"('indeedcouk', 'site')",65661,"en-GB"
2018-11-17,"('job', 'apply', 'hiring')",66919,"en-GB"
2018-11-17,"('job', 'apply', 'indeedcouk')",65920,"en-GB"
2018-11-17,"('job', 'apply', 'site')",72402,"en-GB"
2018-11-17,"('job', 'hiring', 'indeedcouk')",65919,"en-GB"
2018-11-17,"('job', 'hiring', 'site')",66159,"en-GB"
2018-11-17,"('job', 'indeedcouk', 'site')",65661,"en-GB"
2018-11-17,"('apply', 'hiring', 'indeedcouk')",65919,"en-GB"
2018-11-17,"('apply', 'hiring', 'site')",65911,"en-GB"
2018-11-17,"('apply', 'indeedcouk', 'site')",65661,"en-GB"
2018-11-17,"('hiring', 'indeedcouk', 'site')",65660,"en-GB"
2018-11-17,"('job', 'apply', 'hiring', 'indeedcouk')",65919,"en-GB"
2018-11-17,"('job', 'apply', 'hiring', 'site')",65901,"en-GB"
2018-11-17,"('job', 'apply', 'indeedcouk', 'site')",65661,"en-GB"
2018-11-17,"('job', 'hiring', 'indeedcouk', 'site')",65660,"en-GB"
2018-11-17,"('apply', 'hiring', 'indeedcouk', 'site')",65660,"en-GB"
2018-11-17,"('job', 'apply', 'hiring', 'indeedcouk', 'site')",65660,"en-GB"
2018-11-17,"('christmas',)",252467,"en-GB"
2018-11-17,"('tree',)",80165,"en-GB"
2018-11-17,"('festive',)",50275,"en-GB"
2018-11-17,"('decoration',)",31652,"en-GB"
2018-11-17,"('market',)",172223,"en-GB"
2018-11-17,"('christmas', 'tree')",20231,"en-GB"
2018-11-17,"('christmas', 'festive')",43801,"en-GB"
2018-11-17,"('christmas', 'decoration')",16865,"en-GB"
2018-11-17,"('christmas', 'market')",13751,"en-GB"
2018-11-17,"('tree', 'festive')",6481,"en-GB"
2018-11-17,"('tree', 'decoration')",7961,"en-GB"
2018-11-17,"('tree', 'market')",1644,"en-GB"
2018-11-17,"('festive', 'decoration')",7253,"en-GB"
2018-11-17,"('festive', 'market')",5231,"en-GB"
2018-11-17,"('decoration', 'market')",877,"en-GB"
2018-11-17,"('christmas', 'tree', 'festive')",6353,"en-GB"
2018-11-17,"('christmas', 'tree', 'decoration')",7635,"en-GB"
2018-11-17,"('christmas', 'tree', 'market')",766,"en-GB"
2018-11-17,"('christmas', 'festive', 'decoration')",7121,"en-GB"
2018-11-17,"('christmas', 'festive', 'market')",5061,"en-GB"
2018-11-17,"('christmas', 'decoration', 'market')",700,"en-GB"
2018-11-17,"('tree', 'festive', 'decoration')",3395,"en-GB"
2018-11-17,"('tree', 'festive', 'market')",345,"en-GB"
2018-11-17,"('tree', 'decoration', 'market')",171,"en-GB"
2018-11-17,"('festive', 'decoration', 'market')",448,"en-GB"
2018-11-17,"('christmas', 'tree', 'festive', 'decoration')",3362,"en-GB"
2018-11-17,"('christmas', 'tree', 'festive', 'market')",341,"en-GB"
2018-11-17,"('christmas', 'tree', 'decoration', 'market')",166,"en-GB"
2018-11-17,"('christmas', 'festive', 'decoration', 'market')",444,"en-GB"
2018-11-17,"('tree', 'festive', 'decoration', 'market')",91,"en-GB"
2018-11-17,"('christmas', 'tree', 'festive', 'decoration', 'market')",91,"en-GB"
2018-11-17,"('crossword',)",66628,"en-GB"
2018-11-17,"('clue',)",62359,"en-GB"
2018-11-17,"('answer',)",299161,"en-GB"
2018-11-17,"('puzzle',)",83270,"en-GB"
2018-11-17,"('solver',)",35702,"en-GB"
2018-11-17,"('crossword', 'clue')",54464,"en-GB"
2018-11-17,"('crossword', 'answer')",46568,"en-GB"
2018-11-17,"('crossword', 'puzzle')",36746,"en-GB"
2018-11-17,"('crossword', 'solver')",32904,"en-GB"
2018-11-17,"('clue', 'answer')",44275,"en-GB"
2018-11-17,"('clue', 'puzzle')",30313,"en-GB"
2018-11-17,"('clue', 'solver')",30558,"en-GB"
2018-11-17,"('answer', 'puzzle')",30425,"en-GB"
2018-11-17,"('answer', 'solver')",22834,"en-GB"
2018-11-17,"('puzzle', 'solver')",15505,"en-GB"
2018-11-17,"('crossword', 'clue', 'answer')",43534,"en-GB"
2018-11-17,"('crossword', 'clue', 'puzzle')",28999,"en-GB"
2018-11-17,"('crossword', 'clue', 'solver')",30494,"en-GB"
2018-11-17,"('crossword', 'answer', 'puzzle')",28303,"en-GB"
2018-11-17,"('crossword', 'answer', 'solver')",21924,"en-GB"
2018-11-17,"('crossword', 'puzzle', 'solver')",14795,"en-GB"
2018-11-17,"('clue', 'answer', 'puzzle')",27461,"en-GB"
2018-11-17,"('clue', 'answer', 'solver')",21791,"en-GB"
2018-11-17,"('clue', 'puzzle', 'solver')",13438,"en-GB"
2018-11-17,"('answer', 'puzzle', 'solver')",13133,"en-GB"
2018-11-17,"('crossword', 'clue', 'answer', 'puzzle')",27320,"en-GB"
2018-11-17,"('crossword', 'clue', 'answer', 'solver')",21784,"en-GB"
2018-11-17,"('crossword', 'clue', 'puzzle', 'solver')",13375,"en-GB"
2018-11-17,"('crossword', 'answer', 'puzzle', 'solver')",12856,"en-GB"
2018-11-17,"('clue', 'answer', 'puzzle', 'solver')",12760,"en-GB"
2018-11-17,"('crossword', 'clue', 'answer', 'puzzle', 'solver')",12753,"en-GB"
2018-11-17,"('restaurant',)",234470,"en-GB"
2018-11-17,"('review',)",832004,"en-GB"
2018-11-17,"('food',)",278672,"en-GB"
2018-11-17,"('tripadvisor',)",203512,"en-GB"
2018-11-17,"('menu',)",153684,"en-GB"
2018-11-17,"('restaurant', 'review')",149683,"en-GB"
2018-11-17,"('restaurant', 'food')",51174,"en-GB"
2018-11-17,"('restaurant', 'tripadvisor')",127396,"en-GB"
2018-11-17,"('restaurant', 'menu')",40916,"en-GB"
2018-11-17,"('review', 'food')",44751,"en-GB"
2018-11-17,"('review', 'tripadvisor')",189401,"en-GB"
2018-11-17,"('review', 'menu')",30969,"en-GB"
2018-11-17,"('food', 'tripadvisor')",19835,"en-GB"
2018-11-17,"('food', 'menu')",35902,"en-GB"
2018-11-17,"('tripadvisor', 'menu')",15116,"en-GB"
2018-11-17,"('restaurant', 'review', 'food')",25823,"en-GB"
2018-11-17,"('restaurant', 'review', 'tripadvisor')",127046,"en-GB"
2018-11-17,"('restaurant', 'review', 'menu')",22254,"en-GB"
2018-11-17,"('restaurant', 'food', 'tripadvisor')",16835,"en-GB"
2018-11-17,"('restaurant', 'food', 'menu')",25116,"en-GB"
2018-11-17,"('restaurant', 'tripadvisor', 'menu')",13676,"en-GB"
2018-11-17,"('review', 'food', 'tripadvisor')",19526,"en-GB"
2018-11-17,"('review', 'food', 'menu')",15898,"en-GB"
2018-11-17,"('review', 'tripadvisor', 'menu')",15009,"en-GB"
2018-11-17,"('food', 'tripadvisor', 'menu')",7316,"en-GB"
2018-11-17,"('restaurant', 'review', 'food', 'tripadvisor')",16767,"en-GB"
2018-11-17,"('restaurant', 'review', 'food', 'menu')",12123,"en-GB"
2018-11-17,"('restaurant', 'review', 'tripadvisor', 'menu')",13624,"en-GB"
2018-11-17,"('restaurant', 'food', 'tripadvisor', 'menu')",6741,"en-GB"
2018-11-17,"('review', 'food', 'tripadvisor', 'menu')",7283,"en-GB"
2018-11-17,"('restaurant', 'review', 'food', 'tripadvisor', 'menu')",6724,"en-GB"
2018-11-17,"('music',)",558679,"en-GB"
2018-11-17,"('youtube',)",330756,"en-GB"
2018-11-17,"('album',)",130661,"en-GB"
2018-11-17,"('listen',)",110977,"en-GB"
2018-11-17,"('sheet',)",47838,"en-GB"
2018-11-17,"('music', 'youtube')",99268,"en-GB"
2018-11-17,"('music', 'album')",73824,"en-GB"
2018-11-17,"('music', 'listen')",68583,"en-GB"
2018-11-17,"('music', 'sheet')",7942,"en-GB"
2018-11-17,"('youtube', 'album')",25728,"en-GB"
2018-11-17,"('youtube', 'listen')",9205,"en-GB"
2018-11-17,"('youtube', 'sheet')",1008,"en-GB"
2018-11-17,"('album', 'listen')",30521,"en-GB"
2018-11-17,"('album', 'sheet')",1072,"en-GB"
2018-11-17,"('listen', 'sheet')",574,"en-GB"
2018-11-17,"('music', 'youtube', 'album')",20566,"en-GB"
2018-11-17,"('music', 'youtube', 'listen')",6696,"en-GB"
2018-11-17,"('music', 'youtube', 'sheet')",800,"en-GB"
2018-11-17,"('music', 'album', 'listen')",27828,"en-GB"
2018-11-17,"('music', 'album', 'sheet')",846,"en-GB"
2018-11-17,"('music', 'listen', 'sheet')",460,"en-GB"
2018-11-17,"('youtube', 'album', 'listen')",4285,"en-GB"
2018-11-17,"('youtube', 'album', 'sheet')",179,"en-GB"
2018-11-17,"('youtube', 'listen', 'sheet')",63,"en-GB"
2018-11-17,"('album', 'listen', 'sheet')",177,"en-GB"
2018-11-17,"('music', 'youtube', 'album', 'listen')",3711,"en-GB"
2018-11-17,"('music', 'youtube', 'album', 'sheet')",168,"en-GB"
2018-11-17,"('music', 'youtube', 'listen', 'sheet')",59,"en-GB"
2018-11-17,"('music', 'album', 'listen', 'sheet')",175,"en-GB"
2018-11-17,"('youtube', 'album', 'listen', 'sheet')",16,"en-GB"
2018-11-17,"('music', 'youtube', 'album', 'listen', 'sheet')",15,"en-GB"
2018-11-17,"('movie',)",605510,"en-GB"
2018-11-17,"('watch',)",782915,"en-GB"
2018-11-17,"('online',)",2524945,"en-GB"
2018-11-17,"('putlocker',)",21793,"en-GB"
2018-11-17,"('streaming',)",136043,"en-GB"
2018-11-17,"('movie', 'watch')",355040,"en-GB"
2018-11-17,"('movie', 'online')",187729,"en-GB"
2018-11-17,"('movie', 'putlocker')",20929,"en-GB"
2018-11-17,"('movie', 'streaming')",56860,"en-GB"
2018-11-17,"('watch', 'online')",265355,"en-GB"
2018-11-17,"('watch', 'putlocker')",21557,"en-GB"
2018-11-17,"('watch', 'streaming')",78259,"en-GB"
2018-11-17,"('online', 'putlocker')",21455,"en-GB"
2018-11-17,"('online', 'streaming')",65295,"en-GB"
2018-11-17,"('putlocker', 'streaming')",9121,"en-GB"
2018-11-17,"('movie', 'watch', 'online')",144324,"en-GB"
2018-11-17,"('movie', 'watch', 'putlocker')",20797,"en-GB"
2018-11-17,"('movie', 'watch', 'streaming')",48801,"en-GB"
2018-11-17,"('movie', 'online', 'putlocker')",20711,"en-GB"
2018-11-17,"('movie', 'online', 'streaming')",38271,"en-GB"
2018-11-17,"('movie', 'putlocker', 'streaming')",8973,"en-GB"
2018-11-17,"('watch', 'online', 'putlocker')",21409,"en-GB"
2018-11-17,"('watch', 'online', 'streaming')",51637,"en-GB"
2018-11-17,"('watch', 'putlocker', 'streaming')",9097,"en-GB"
2018-11-17,"('online', 'putlocker', 'streaming')",9106,"en-GB"
2018-11-17,"('movie', 'watch', 'online', 'putlocker')",20685,"en-GB"
2018-11-17,"('movie', 'watch', 'online', 'streaming')",36092,"en-GB"
2018-11-17,"('movie', 'watch', 'putlocker', 'streaming')",8960,"en-GB"
2018-11-17,"('movie', 'online', 'putlocker', 'streaming')",8966,"en-GB"
2018-11-17,"('watch', 'online', 'putlocker', 'streaming')",9089,"en-GB"
2018-11-17,"('movie', 'watch', 'online', 'putlocker', 'streaming')",8954,"en-GB"
2018-11-17,"('new',)",1659820,"en-GB"
2018-11-17,"('year',)",955540,"en-GB"
2018-11-17,"('old',)",295019,"en-GB"
2018-11-17,"('york',)",93784,"en-GB"
2018-11-17,"('time',)",1255017,"en-GB"
2018-11-17,"('new', 'year')",238515,"en-GB"
2018-11-17,"('new', 'old')",62499,"en-GB"
2018-11-17,"('new', 'york')",75785,"en-GB"
2018-11-17,"('new', 'time')",195607,"en-GB"
2018-11-17,"('year', 'old')",98376,"en-GB"
2018-11-17,"('year', 'york')",10628,"en-GB"
2018-11-17,"('year', 'time')",158442,"en-GB"
2018-11-17,"('old', 'york')",2435,"en-GB"
2018-11-17,"('old', 'time')",37107,"en-GB"
2018-11-17,"('york', 'time')",18125,"en-GB"
2018-11-17,"('new', 'year', 'old')",16555,"en-GB"
2018-11-17,"('new', 'year', 'york')",8699,"en-GB"
2018-11-17,"('new', 'year', 'time')",28771,"en-GB"
2018-11-17,"('new', 'old', 'york')",1907,"en-GB"
2018-11-17,"('new', 'old', 'time')",8129,"en-GB"
2018-11-17,"('new', 'york', 'time')",15305,"en-GB"
2018-11-17,"('year', 'old', 'york')",1011,"en-GB"
2018-11-17,"('year', 'old', 'time')",15485,"en-GB"
2018-11-17,"('year', 'york', 'time')",2392,"en-GB"
2018-11-17,"('old', 'york', 'time')",437,"en-GB"
2018-11-17,"('new', 'year', 'old', 'york')",838,"en-GB"
2018-11-17,"('new', 'year', 'old', 'time')",3004,"en-GB"
2018-11-17,"('new', 'year', 'york', 'time')",1993,"en-GB"
2018-11-17,"('new', 'old', 'york', 'time')",363,"en-GB"
2018-11-17,"('year', 'old', 'york', 'time')",206,"en-GB"
2018-11-17,"('new', 'year', 'old', 'york', 'time')",172,"en-GB"
2018-11-17,"('weather',)",218115,"en-GB"
2018-11-17,"('forecast',)",66443,"en-GB"
2018-11-17,"('day',)",1030542,"en-GB"
2018-11-17,"('temperature',)",62261,"en-GB"
2018-11-17,"('wind',)",44023,"en-GB"
2018-11-17,"('weather', 'forecast')",57021,"en-GB"
2018-11-17,"('weather', 'day')",61979,"en-GB"
2018-11-17,"('weather', 'temperature')",33235,"en-GB"
2018-11-17,"('weather', 'wind')",24370,"en-GB"
2018-11-17,"('forecast', 'day')",51178,"en-GB"
2018-11-17,"('forecast', 'temperature')",26972,"en-GB"
2018-11-17,"('forecast', 'wind')",23075,"en-GB"
2018-11-17,"('day', 'temperature')",32024,"en-GB"
2018-11-17,"('day', 'wind')",24793,"en-GB"
2018-11-17,"('temperature', 'wind')",21363,"en-GB"
2018-11-17,"('weather', 'forecast', 'day')",49327,"en-GB"
2018-11-17,"('weather', 'forecast', 'temperature')",26869,"en-GB"
2018-11-17,"('weather', 'forecast', 'wind')",22783,"en-GB"
2018-11-17,"('weather', 'day', 'temperature')",28427,"en-GB"
